,Unnamed: 0,type,text
315,315,spam,WIN a year supply of CDs 4 a store of ur choice worth å£500 & enter our å£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
316,316,ham,I think it's all still in my car
317,317,ham,"K I'll head out in a few mins, see you there"
318,318,ham,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
319,319,ham,She's borderline but yeah whatever.
320,320,ham,I've been trying to reach him without success
321,321,ham,Old Orchard near univ. How about you?
322,322,ham,Nationwide auto centre (or something like that) on Newport road. I liked them there
323,323,ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
324,324,ham,How many times i told in the stage all use to laugh. You not listen aha.
325,325,ham,Tiwary to rcb.battle between bang and kochi.
326,326,ham,None of that's happening til you get here though
327,327,ham,Nope. Meanwhile she talk say make i greet you.
328,328,ham,Just wanted to say holy shit you guys weren't kidding about this bud
329,329,ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
330,330,ham,"I wake up long ago already... Dunno, what other thing?"
331,331,ham,I was gonna ask you lol but i think its at 7
332,332,ham,Its good to hear from you
333,333,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
334,334,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
335,335,ham,May i call You later Pls
336,336,spam,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
337,337,ham,Going on nothing great.bye
338,338,ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
339,339,ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
340,340,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
341,341,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
342,342,ham,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
343,343,ham,Ok no prob
344,344,ham,Can you please send me my aunty's number
345,345,ham,Well you told others you'd marry them...
346,346,ham,"Goodnight, sleep well da please take care pa. Please."
347,347,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
348,348,ham,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
349,349,ham,Mm you ask him to come its enough :-)
350,350,ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
351,351,ham,Call me when you get the chance plz &lt;3
352,352,ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
353,353,ham,Ofcourse I also upload some songs
354,354,spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service."
355,355,ham,what is your account number?
356,356,ham,Cramps stopped. Going back to sleep
357,357,ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
358,358,ham,"Received, understood n acted upon!"
359,359,ham,And he's apparently bffs with carly quick now
360,360,ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
361,361,ham,I send the print  outs da.
362,362,spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged å£4.50. Should your tone not arrive please call customer services on 09065069120"
363,363,ham,"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-)."""
364,364,ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.
365,365,ham,Yup i thk so until e shop closes lor.
366,366,spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
367,367,ham,Pls call me da. What happen.
368,368,ham,Yeah no probs - last night is obviously catching up with you... Speak soon 
369,369,ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
370,370,ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
371,371,ham,Ryder unsold.now gibbs.
372,372,ham,I gotta collect da car at 6 lei.
373,373,ham,"K, wait chikku..il send aftr  &lt;#&gt; mins"
374,374,spam,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
375,375,ham,I wait 4 Ì_ inside da car park...
376,376,spam,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
377,377,ham,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
378,378,ham,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
379,379,ham,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
380,380,ham,Ok lor. I'm in town now lei.
381,381,ham,I like to think there's always the possibility of being in a pub later.
382,382,ham,He's just gonna worry for nothing. And he won't give you money its no use.
383,383,ham,Can Ì_ send me a copy of da report?
384,384,ham,&lt;#&gt;  w jetton ave if you forgot
385,385,ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
386,386,ham,"I'd say that's a good sign but, well, you know my track record at reading women"
387,387,ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
388,388,ham,Try to do something dear. You read something for exams
389,389,ham,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
390,390,ham,"\Hi missed your Call and my mumHas beendropping red wine all over theplace! what is your adress?\"""""
391,391,ham,"They can try! They can get lost, in fact. Tee hee"
392,392,ham,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd
393,393,ham,Umma. Did she say anything
394,394,ham,You'd like that wouldn't you? Jerk!
395,395,ham,I'm at home. Please call
396,396,ham,"sure, but make sure he knows we ain't smokin yet"
397,397,ham,"I call you later, don't have network. If urgnt, sms me."
398,398,ham,I attended but nothing is there.
399,399,ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
400,400,ham,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
401,401,ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
402,402,ham,Good morning princess! Happy New Year!
403,403,ham,So wats ur opinion abt him and how abt is character?
404,404,ham,At 4. Let's go to bill millers
405,405,ham,In the end she might still vomit but its okay. Not everything will come out.
406,406,ham,"Princess, is your kitty shaved or natural?"
407,407,ham,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath
408,408,ham,Hello madam how are you ?
409,409,ham,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
410,410,ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
411,411,ham,She told to hr that he want posting in chennai:)because i'm working here:)
412,412,ham,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
413,413,ham,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"""
414,414,ham,Oh wow thats gay. Will firmware update help
415,415,ham,"Sure, I'll see if I can come by in a bit"
416,416,ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
417,417,ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
418,418,ham,Today my system sh get ready.all is well and i am also in the deep well
419,419,ham,Did you try making another butt.
420,420,ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
421,421,ham,S.i think he is waste for rr..
422,422,ham,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
423,423,ham,Why don't you wait 'til at least wednesday to see if you get your .
424,424,ham,I dont have i shall buy one dear
425,425,spam,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
426,426,ham,Shall i start from hear.
427,427,ham,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
428,428,ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
429,429,ham,What makes you most happy?
430,430,ham,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\""."""
431,431,ham,Will purchase d stuff today and mail to you. Do you have a po box number?
432,432,ham,Just normal only here :)
433,433,ham,If you are not coughing then its nothing
434,434,ham,"Probably not, I'm almost out of gas and I get some cash tomorrow"
435,435,ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
436,436,ham,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
437,437,spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
438,438,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
439,439,ham,Also remember the beads don't come off. Ever.
440,440,ham,I dunno lei... Like dun haf...
441,441,ham,Why are u up so early?
442,442,ham,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
443,443,ham,U dun say so early hor... U c already then say...
444,444,ham,No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
445,445,ham,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
446,446,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
447,447,ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.
448,448,ham,I'll talk to the others and probably just come early tomorrow then
449,449,ham,It's justbeen overa week since we broke up and already our brains are going to mush!
450,450,spam,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
451,451,ham,But that's on ebay it might be less elsewhere.
452,452,ham,Just haven't decided where yet eh ?
453,453,ham,I accidentally deleted the message. Resend please.
454,454,ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
